review_id,user_id,review_eval,created_at,updated_at
83,9,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
83,10,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
83,11,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
84,2,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
84,3,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
84,4,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
84,5,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
84,6,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
84,7,1,2019/11/30 16:57:00,2019/11/30 16:57:00
84,8,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
84,9,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
84,10,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
84,11,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
85,2,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
85,3,3,2019/11/30 16:57:00,2019/11/30 16:57:00
85,4,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
85,5,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
85,6,0,2019/11/30 16:57:00,2019/11/30 16:57:00
85,7,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
85,8,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
85,9,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
85,10,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
85,11,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
86,2,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
86,3,3,2019/11/30 16:57:00,2019/11/30 16:57:00
86,4,1,2019/11/30 16:57:00,2019/11/30 16:57:00
86,5,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
86,6,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
86,7,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
86,8,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
86,9,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
86,10,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
86,11,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
87,2,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
87,3,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
87,4,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
87,5,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
87,6,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
87,7,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
87,8,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
87,9,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
87,10,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
87,11,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
88,2,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
88,3,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
88,4,4,2019/11/30 16:57:00,2019/11/30 16:57:00
88,5,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
88,6,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
88,7,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
88,8,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
88,9,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
88,10,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
88,11,2,2019/11/30 16:57:00,2019/11/30 16:57:00
89,2,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
89,3,3,2019/11/30 16:57:00,2019/11/30 16:57:00
89,4,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
89,5,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
89,6,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
89,7,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
89,8,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
89,9,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
89,10,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
89,11,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
90,2,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
90,3,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
90,4,2,2019/11/30 16:57:00,2019/11/30 16:57:00
90,5,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
90,6,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
90,7,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
90,8,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
90,9,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
90,10,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
90,11,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
91,2,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
91,3,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
91,4,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
91,5,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
91,6,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
91,7,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
91,8,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
91,9,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
91,10,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
91,11,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
92,2,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
92,3,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
92,4,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
92,5,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
92,6,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
92,7,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
92,8,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
92,9,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
92,10,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
92,11,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
93,2,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
93,3,4,2019/11/30 16:57:00,2019/11/30 16:57:00
93,4,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
93,5,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
93,6,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
93,7,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
93,8,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
93,9,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
93,10,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
93,11,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
94,2,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
94,3,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
94,4,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
94,5,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
94,6,1,2019/11/30 16:57:00,2019/11/30 16:57:00
94,7,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
94,8,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
94,9,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
94,10,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
94,11,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
95,2,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
95,3,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
95,4,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
95,5,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
95,6,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
95,7,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
95,8,0,2019/11/30 16:57:00,2019/11/30 16:57:00
95,9,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
95,10,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
95,11,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
96,2,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
96,3,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
96,4,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
96,5,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
96,6,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
96,7,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
96,8,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
96,9,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
96,10,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
96,11,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
97,2,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
97,3,1,2019/11/30 16:57:00,2019/11/30 16:57:00
97,4,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
97,5,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
97,6,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
97,7,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
97,8,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
97,9,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
97,10,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
97,11,1,2019/11/30 16:57:00,2019/11/30 16:57:00
98,2,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
98,3,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
98,4,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
98,5,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
98,6,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
98,7,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
98,8,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
98,9,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
98,10,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
98,11,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
99,2,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
99,3,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
99,4,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
99,5,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
99,6,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
99,7,4,2019/11/30 16:57:00,2019/11/30 16:57:00
99,8,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
99,9,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
99,10,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
99,11,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
100,2,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
100,3,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
100,4,2,2019/11/30 16:57:00,2019/11/30 16:57:00
100,5,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
100,6,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
100,7,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
100,8,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
100,9,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
100,10,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
100,11,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
101,2,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
101,3,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
101,4,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
101,5,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
101,6,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
101,7,5,2019/11/30 16:57:00,2019/11/30 16:57:00
101,8,2,2019/11/30 16:57:00,2019/11/30 16:57:00
101,9,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
101,10,5,2019/11/30 16:57:00,2019/11/30 16:57:00
101,11,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
102,2,3,2019/11/30 16:57:00,2019/11/30 16:57:00
102,3,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
102,4,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
102,5,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
102,6,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
102,7,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
102,8,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
102,9,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
102,10,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
102,11,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
103,2,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
103,3,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
103,4,0,2019/11/30 16:57:00,2019/11/30 16:57:00
103,5,1,2019/11/30 16:57:00,2019/11/30 16:57:00
103,6,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
103,7,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
103,8,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
103,9,2,2019/11/30 16:57:00,2019/11/30 16:57:00
103,10,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
103,11,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
104,2,0,2019/11/30 16:57:00,2019/11/30 16:57:00
104,3,0,2019/11/30 16:57:00,2019/11/30 16:57:00
104,4,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
104,5,3,2019/11/30 16:57:00,2019/11/30 16:57:00
104,6,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
104,7,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
104,8,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
104,9,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
104,10,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
104,11,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
105,2,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
105,3,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
105,4,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
105,5,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
105,6,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
105,7,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
105,8,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
105,9,3,2019/11/30 16:57:00,2019/11/30 16:57:00
105,10,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
105,11,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
106,2,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
106,3,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
106,4,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
106,5,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
106,6,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
106,7,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
106,8,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
106,9,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
106,10,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
106,11,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
107,2,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
107,3,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
107,4,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
107,5,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
107,6,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
107,7,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
107,8,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
107,9,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
107,10,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
107,11,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
108,2,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
108,3,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
108,4,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
108,5,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
108,6,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
108,7,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
108,8,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
108,9,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
108,10,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
108,11,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
109,2,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
109,3,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
109,4,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
109,5,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
109,6,0,2019/11/30 16:57:00,2019/11/30 16:57:00
109,7,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
109,8,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
109,9,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
109,10,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
109,11,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
110,2,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
110,3,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
110,4,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
110,5,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
110,6,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
110,7,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
110,8,5,2019/11/30 16:57:00,2019/11/30 16:57:00
110,9,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
110,10,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
110,11,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
111,2,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
111,3,5,2019/11/30 16:57:00,2019/11/30 16:57:00
111,4,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
111,5,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
111,6,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
111,7,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
111,8,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
111,9,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
111,10,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
111,11,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
112,2,0,2019/11/30 16:57:00,2019/11/30 16:57:00
112,3,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
112,4,4,2019/11/30 16:57:00,2019/11/30 16:57:00
112,5,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
112,6,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
112,7,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
112,8,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
112,9,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
112,10,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
112,11,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
113,2,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
113,3,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
113,4,4,2019/11/30 16:57:00,2019/11/30 16:57:00
113,5,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
113,6,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
113,7,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
113,8,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
113,9,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
113,10,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
113,11,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
114,2,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
114,3,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
114,4,4,2019/11/30 16:57:00,2019/11/30 16:57:00
114,5,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
114,6,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
114,7,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
114,8,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
114,9,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
114,10,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
114,11,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
115,2,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
115,3,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
115,4,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
115,5,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
115,6,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
115,7,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
115,8,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
115,9,5,2019/11/30 16:57:00,2019/11/30 16:57:00
115,10,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
115,11,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
116,2,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
116,3,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
116,4,2,2019/11/30 16:57:00,2019/11/30 16:57:00
116,5,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
116,6,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
116,7,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
116,8,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
116,9,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
116,10,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
116,11,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
117,2,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
117,3,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
117,4,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
117,5,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
117,6,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
117,7,4,2019/11/30 16:57:00,2019/11/30 16:57:00
117,8,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
117,9,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
117,10,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
117,11,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
118,2,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
118,3,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
118,4,4,2019/11/30 16:57:00,2019/11/30 16:57:00
118,5,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
118,6,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
118,7,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
118,8,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
118,9,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
118,10,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
118,11,2,2019/11/30 16:57:00,2019/11/30 16:57:00
119,2,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
119,3,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
119,4,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
119,5,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
119,6,4,2019/11/30 16:57:00,2019/11/30 16:57:00
119,7,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
119,8,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
119,9,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
119,10,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
119,11,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
120,2,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
120,3,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
120,4,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
120,5,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
120,6,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
120,7,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
120,8,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
120,9,0,2019/11/30 16:57:00,2019/11/30 16:57:00
120,10,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
120,11,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
121,2,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
121,3,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
121,4,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
121,5,4,2019/11/30 16:57:00,2019/11/30 16:57:00
121,6,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
121,7,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
121,8,5,2019/11/30 16:57:00,2019/11/30 16:57:00
121,9,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
121,10,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
121,11,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
122,2,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
122,3,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
122,4,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
122,5,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
122,6,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
122,7,2,2019/11/30 16:57:00,2019/11/30 16:57:00
122,8,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
122,9,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
122,10,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
122,11,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
123,2,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
123,3,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
123,4,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
123,5,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
123,6,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
123,7,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
123,8,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
123,9,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
123,10,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
123,11,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
124,2,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
124,3,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
124,4,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
124,5,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
124,6,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
124,7,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
124,8,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
124,9,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
124,10,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
124,11,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
